,1 TS,1% TS,1% SC,2 TS,2% TS,2% SC,3 TS,3% TS,3% SC,4 TS,4% TS,4% SC,5 TS,5% TS,5% SC,6 TS,6% TS,6% SC,7 TS,7% TS,7% SC,8 TS,8% TS,8% SC,9 TS,9% TS,9% SC,10 TS,10% TS,10% SC,1 TS_scaled,1% TS_scaled,1% SC_scaled,2 TS_scaled,2% TS_scaled,2% SC_scaled,3 TS_scaled,3% TS_scaled,3% SC_scaled,4 TS_scaled,4% TS_scaled,4% SC_scaled,5 TS_scaled,5% TS_scaled,5% SC_scaled,6 TS_scaled,6% TS_scaled,6% SC_scaled,7 TS_scaled,7% TS_scaled,7% SC_scaled,8 TS_scaled,8% TS_scaled,8% SC_scaled,9 TS_scaled,9% TS_scaled,9% SC_scaled,10 TS_scaled,10% TS_scaled,10% SC_scaled
0,16073140.0,19.942308135866025,17.0731121804064,27123140.0,33.652292924234665,28.81057540125129,38123140.0,47.300241582339204,40.49492792878918,48277635.0,59.89915307406457,51.281173321436526,56277635.0,69.82493391632241,59.77888425055501,63277635.0,78.50999215329801,67.21438131353366,67217955.0,83.39883624934369,71.39984385456167,69651289.0,86.41792874934549,73.98456497031111,71991889.0,89.32196407926911,76.47078274539795,74241889.0,92.11358994115412,78.86076394421255,-1.5550083024572692,-0.6645532730483735,-1.4805799722256092,-1.6486589449114015,-0.9776837319741287,-1.5959412432391744,-1.6091711120404848,-0.8011500458984925,-1.5053350395975205,-1.547038907189595,-0.47692394835209606,-1.4081833283277898,-1.5095404869365803,-0.20141162923140446,-1.3469270160761289,-1.473831544236665,0.16053273152791991,-1.2829464074500982,-1.5564866667675328,0.2180640953625379,-1.35838901587376,-1.6770129676854595,0.12992946675042608,-1.4859307395226444,-1.7543734960389652,0.15526533800102296,-1.5682939253355896,-1.8042182891359813,0.2764934994229126,-1.6221550480882936
1,15050000.0,18.22607666672597,15.986318685404115,27128652.0,32.85374692471287,28.81643032408145,38328652.0,46.4173388627415,40.7132256248473,46398827.0,56.190603199212944,49.28547741202214,51398827.0,62.24577817154714,54.59654674272117,55939352.0,67.7445128397987,59.41955535727563,59472685.0,72.02350274990322,63.172710663565,62972685.0,76.26212523053718,66.89045919505433,66214485.0,80.18805847559976,70.33394410630636,69425325.0,84.07649807723371,73.7445428762627,-1.70574357505039,-1.0740837158184044,-1.6630208168549014,-1.6482161183546344,-1.091012318317443,-1.5954079598780828,-1.595984810206505,-0.9099756333859153,-1.489718101606534,-1.656481278157906,-0.9347740766309326,-1.5381805296426447,-1.7775402017737052,-1.16902773670908,-1.6666977969648942,-1.8689937693675427,-1.330913097929215,-1.756216562410149,-1.9754182494947798,-1.5557771601934112,-1.8623032537427093,-2.043463951959113,-1.6896661010718,-1.9303647911713204,-2.076291414129729,-1.707548157582042,-1.9623967246815912,-2.076187491907596,-1.6334354349042421,-1.958400755744955
2,24328425.0,21.746512073429702,25.841990376342373,42828425.0,38.28315484247248,45.49294689992882,59221868.0,52.93680406656247,62.90628936830142,68435352.0,61.172484799875534,72.69297982855868,77424116.0,69.20729448653671,82.24096958881701,85105081.0,76.07309850418649,90.39979711715156,92505081.0,82.68775561180358,98.26017972658613,99171748.0,88.64690645716391,105.34160585492285,102391327.0,91.52479985120243,108.76148731185538,105142687.0,93.98416511871773,111.6840200545978,-0.33878898270738117,-0.23403067124098936,-0.008541768210984908,-0.386917783881822,-0.32047796667161615,-0.07646243850314662,-0.2554097953240045,-0.10639374926519692,0.09796562831823319,-0.37283252644806836,-0.31972096775920705,-0.013444326313269703,-0.34793484928724405,-0.28026445677567974,0.0390727491163983,-0.2984364102136138,-0.17707368282285665,0.1247778177947079,-0.18873890357744125,0.10717994669492206,0.2868141631227252,-0.05724313902665143,0.5292910682632572,0.47853626584234704,-0.06051172142717529,0.6045224666122548,0.505388928476472,-0.059392434633331104,0.7210156867953216,0.535038480465563
3,13550000.0,16.601042724357793,14.392997886194403,25650000.0,31.42559010182859,27.245785666486093,33650000.0,41.22694373982581,35.743496595604554,41293979.0,50.592111412378856,43.86303708188607,47300579.0,57.951212757628106,50.24333089024145,53260739.0,65.25341724500879,56.57429548665328,57172119.0,70.0455195690825,60.72901755839521,61044639.0,74.79001181785962,64.84246199929892,64844639.0,79.4456547959083,68.87887469063021,68344639.0,83.73374701253208,72.59662322211953,-1.92673279342684,-1.4618524299463582,-1.930492782513499,-1.7670090018482298,-1.2936944354540372,-1.738466832963196,-1.8961819638917032,-1.5497378472802488,-1.8452507136457699,-1.9538435783784924,-1.6259526421807764,-1.8913916896641798,-2.002662669255889,-1.7173065700064687,-1.935308482861083,-2.013235504572426,-1.6760286313332533,-1.9289691790083374,-2.099852872890542,-1.8642189451404765,-2.0119801484871425,-2.1492546762519265,-1.9534217985977451,-2.058668444980565,-2.152619462579337,-1.858957604286222,-2.055840102238868,-2.1372088569027343,-1.7148865601158136,-2.0338437538707237
4,26540100.0,29.056398969524285,28.19126222873713,43685938.0,47.827854600619496,46.40380909892398,52635938.0,57.62641492168997,55.91062320087526,59188898.0,64.80066898219968,62.87126817713479,65183662.0,71.36380380505797,69.23898962217055,70021162.0,76.6599530288768,74.37744919962184,73771162.0,80.76549506284486,78.36075119764614,76911679.0,84.20376827668255,81.69665190189394,79469224.0,87.00379721035318,84.41331166417045,81952264.0,89.72225723489294,87.05083118235025,-0.012951429672224431,1.5102685512039074,0.3858322715543337,-0.3180263598664057,1.0340931304348002,0.0065015337065668114,-0.6779839556526541,0.47164236396502146,-0.4025017917009461,-0.9114473550039516,0.12820737333201726,-0.6532186630664423,-1.0203200264610428,-0.004947096532049132,-0.7632009894715919,-1.1106965800290767,-0.09577105728626006,-0.848034035132585,-1.2020322216094848,-0.19257258942529984,-0.9320314697840205,-1.2786397355383536,-0.26677735955270826,-1.0027811854766873,-1.3377351380381741,-0.3175129800380131,-1.0582311609611696,-1.3688488968014898,-0.2917811457623945,-1.0838915685262642
5,14000000.0,16.448184260267233,14.87099412595732,26606250.0,31.25889303390965,28.26152767598229,39021250.0,45.84490786185377,41.44891282410801,49491250.0,58.14579994792504,52.5702920025918,55119250.0,64.75797002055248,58.54843164122664,59942871.0,70.4250990926735,63.67214875242981,64219191.0,75.44922047237822,68.2145151524808,68219191.0,80.14870168959743,72.46337061704004,71552525.0,84.06493682052698,76.00408421231529,74493965.0,87.5207473284213,79.12852256673358,-1.860436027913905,-1.4983278096406372,-1.8502511928159189,-1.690185182017228,-1.3173518616588418,-1.6459501032745063,-1.5515455255048303,-0.9805328290824082,-1.437087306233603,-1.476344667521302,-0.693389408117067,-1.3242117072394561,-1.5731721874813862,-0.8483010779585455,-1.4228508228789039,-1.653406625018688,-0.9595455934338928,-1.4980163734128713,-1.718685912080542,-1.0215792462321003,-1.5534913009598625,-1.7555913235329286,-0.9933157546111718,-1.5812310622394816,-1.7788549316740758,-0.9168785782114252,-1.5982649265554907,-1.789984717494899,-0.8149464325066766,-1.6045575505769452
6,22868827.0,19.674217815739926,24.291585141752442,44034502.0,37.883201606957606,46.77405861296114,64175340.0,55.21051069034573,68.16793601223671,77428352.0,66.61217308442545,82.24546912675397,88428352.0,76.07555290592391,93.92982165429187,95805852.0,82.42246969075163,101.7663044517383,101433852.0,87.26427893033285,107.74444409037315,104933852.0,90.27535432808236,111.46219262186248,107136852.0,92.17061121415152,113.80224976896852,108688511.0,93.50551471146484,115.45044347428913,-0.5538259301499343,-0.7285254991016653,-0.26880946563188984,-0.29002320385534863,-0.37723879799689797,0.04022493382913817,0.06242068133023821,0.1738607494637266,0.47438192062277285,0.15101836311489897,0.35185203595500264,0.6087931941914865,0.2565431523066751,0.596592768582113,0.7603212874487647,0.27779381679943116,0.7025660341011581,0.8149059512234693,0.29420670927261366,0.8208316273089756,0.8677280413440641,0.25892004152532555,0.8210569066693596,0.8619809537952545,0.203909726033946,0.7362324026136919,0.8291026045265536,0.1408239284106267,0.6072695361081959,0.7825734660083631
7,18000000.0,18.90236427937052,19.119849590516555,34000000.0,35.7044658610332,36.1152714487535,46500000.0,48.83110772170717,49.3929447755011,54208427.0,56.92596856475913,57.58094282102758,61808427.0,64.90696681604891,65.65376820369013,67999427.0,71.40832999680352,72.22993424896171,73443345.0,77.12515894919362,78.01253943468977,78776145.0,82.7252994063618,83.67711354004015,84057825.0,88.27175714897656,89.28738727255345,87324945.0,91.7026622814442,92.75776743889614,-1.2711314455767049,-0.9127066694081174,-1.1369926177263252,-1.096181398618044,-0.6864420777692873,-0.9306083305835292,-1.071685201821176,-0.6124572224612372,-0.8687741420383521,-1.201564575485722,-0.843987343727521,-0.9978240145604766,-1.2057263834048462,-0.8292789461882242,-0.9844233724046967,-1.2195658211342475,-0.8233291195868581,-0.978422415730354,-1.2197634168621871,-0.7602375623074058,-0.953359538878512,-1.1763376076019223,-0.5316717520659703,-0.8787085232045723,-1.0820575221281223,-0.05891901289897994,-0.7452219791241607,-1.0654783263458285,0.17884093547517804,-0.7088231743642668
8,26540100.0,26.08989563088202,28.19126222873713,43203675.0,42.47080348681982,45.89154265319778,58534110.0,57.54118563029407,62.17574328415283,70646469.0,69.44808056112608,75.04165896561614,81777837.0,80.39062521427131,86.8655524043211,87560287.0,86.0749865011841,93.00775097458124,90458287.0,88.92382721912773,96.0860467586544,92009946.0,90.44916515548513,97.73424046397498,93561605.0,91.97450309184252,99.38243416929564,94965216.0,93.3543043923786,100.87336923616202,-0.012951429672224431,0.8023958384621502,0.3858322715543337,-0.35677071105402236,0.27382756018667576,-0.04015718065668309,-0.2995385302724949,0.46113709820763255,0.04570262645554188,-0.24403283698094952,0.7019674842597773,0.13954577261099557,-0.10877889429159696,1.147489677299961,0.3244278530560935,-0.16622501061037115,1.208584466286587,0.28312217765093795,-0.29944732948598063,1.0796174660183582,0.1536479031234325,-0.4502069069148238,0.8521982546282766,0.0019473439710074097,-0.5525053094747162,0.6962371505624881,-0.09692625627553475,-0.6340673842657303,0.5713360207917754,-0.17545367505238
9,13333333.0,13.882656964021942,14.162851194459494,25833333.0,26.897648193167292,27.440524521207102,36494619.0,37.99817169568011,38.76509034128932,44541119.0,46.376181849705546,47.312194215183276,52541119.0,54.705776236358574,55.80990514430175,60541119.0,63.0353706230116,64.30761607342022,66666119.0,69.41271632529282,70.81367600352654,71895573.0,74.85762016075034,76.36847455466682,77095573.0,80.27185651207479,81.89198665859385,81104455.0,84.4459016375691,86.15027670671213,-1.9586535074121534,-2.1105188505707893,-1.9691276814357324,-1.7522802788562537,-1.9362939298607822,-1.7207294529851396,-1.7136621853061547,-1.947712626117976,-1.6290869931283123,-1.7646945538554752,-2.1464428489254654,-1.666717794153026,-1.7147925121206735,-2.13164515329017,-1.5918287705873466,-1.6211913219484606,-1.9833160532477634,-1.4594333801343973,-1.586334758426813,-1.9628967114265357,-1.3942919627521322,-1.5538704545510362,-1.9413085432709822,-1.3365827273976112,-1.469995369137481,-1.6904579751319035,-1.2201486075808674,-1.4167207693298314,-1.545650629122034,-1.1430773568107513
10,25000000.0,24.03983111537845,26.55534665349521,47116750.0,45.3071485082203,50.048065177442815,64216750.0,61.75039299113917,68.21192228843356,73216750.0,70.40473219267541,77.77184708369181,81591750.0,78.45807561632719,86.66788821261274,85976240.0,82.67417158140982,91.32515428656406,90204240.0,86.7397878196426,95.8161945126032,94301190.0,90.67938726316862,100.16803161148466,97199190.0,93.4660844860633,103.2463273955578,98250151.0,94.47668148401726,104.36267274252995,-0.23984842648660487,0.31320551429102805,0.11120988868046268,-0.04239960644205119,0.6763578738438814,0.33843095218155833,0.0650776782887861,0.9799592217922936,0.4775286828663729,-0.09431149946546045,0.8200737756685034,0.31738690198278185,-0.11900091223837743,0.9007648200149917,0.3122311883578216,-0.2515250102467836,0.7374367281182758,0.18096174459677372,-0.3131884013656064,0.7390437860680583,0.13711937663076224,-0.3244877268270236,0.8934467019795623,0.15442035393472703,-0.34981846429681435,1.000437573851168,0.15120983241741814,-0.44858222241454887,0.8380569341323126,0.05386857493352607
11,20575005.0,18.938592959626032,21.855055606895885,38213068.0,35.17383060614132,40.59045069734341,53713068.0,49.441053912974226,57.05476562251043,68158381.0,62.73747367478689,72.39877739184007,82158381.0,75.62399795192628,87.26977151779741,92158381.0,84.828658149883,97.89191017919548,95737329.0,88.12295817049869,101.69351837098878,98635329.0,90.79046869586656,104.77181415506195,100516579.0,92.52209539560715,106.7701039907375,102068238.0,93.95034477941726,108.41829769605812,-0.8917658840664044,-0.904061712283862,-0.6778315184391819,-0.7577092658413024,-0.76174912750322,-0.5229960186190146,-0.6088718780395003,-0.5372759469628464,-0.3206502578818411,-0.38896635328373436,-0.12651058059627743,-0.03260831478115822,-0.08787508264683068,0.5389436237943642,0.3493697757639633,0.08137964791818907,1.0359185619128408,0.579668476001774,-0.013910812315680341,0.9547319355127329,0.49710712741234103,-0.08667612689853138,0.9133489462707396,0.4428397535844931,-0.1649729938437872,0.8079158100310498,0.3775039069567167,-0.2329924207420982,0.7129786448288502,0.32041031821975646
12,26540100.0,29.326628883119987,28.19126222873713,45275464.0,50.029077894923496,48.092225656713715,57660828.0,63.71482036048898,61.24813103470253,65467799.0,72.34146989151111,69.54080388345389,72467799.0,80.07642198972627,76.97630094643256,78467799.0,86.70638093105353,83.34958414327141,81365799.0,89.90865109971459,86.42787992734458,83086359.0,91.80985812572962,88.25548261687008,84586359.0,93.46734786106144,89.84880341607979,85882599.0,94.89968419074579,91.22568751792484,-0.012951429672224431,1.574751331152003,0.3858322715543337,-0.19032601054280518,1.3464878131692137,0.1602874132099842,-0.35557107357011936,1.2220923105240564,-0.020658417389319093,-0.5456953396222318,1.0591795269130813,-0.21877322886930783,-0.6201922413884284,1.1073759612965937,-0.2857781893551007,-0.6558501436361491,1.29605763508367,-0.3032824628804239,-0.791248181976404,1.2331884561724142,-0.43791755048277864,-0.9398387580324493,1.0959909681480289,-0.591881235422148,-1.0526075191648219,1.0006952327430645,-0.7091682897942225,-1.1469209671455411,0.9385790038757617,-0.8095137603205118
13,22116750.0,21.745470874652113,23.492718523947612,39074650.0,38.418694587234796,41.50563504455987,50361168.0,49.515743133935224,53.49433096459642,61602386.0,60.56825214247469,65.43490859649683,71506880.0,70.30647705369205,75.95559946039535,79588243.0,78.25217629720619,84.53973529630456,84188243.0,82.77495500670915,89.42591908054767,87806221.0,86.33219715232876,93.26898547953644,90806221.0,89.28183544113503,96.45562707795588,93784471.0,92.21008885234748,99.61916552478675,-0.6646265357425378,-0.2342791240890258,-0.4029158079763041,-0.6884909439195934,-0.30124234633609903,-0.4396383726073653,-0.823940414754224,-0.5280698383286333,-0.5753624618017545,-0.770859360369286,-0.3943183195643533,-0.48622624797826425,-0.672976859676661,-0.1399339512610838,-0.34875951983599984,-0.5955148929822098,0.12481501082653813,-0.23102132147935578,-0.6385858561854345,0.12077760377905236,-0.2542868033057551,-0.6808627691078456,0.11456910322379185,-0.2777935320813569,-0.7060357672409727,0.14708130677504883,-0.2848834335255898,-0.7007386205093616,0.299425433726992,-0.25788182052850545
14,26540100.0,23.865024319168445,28.19126222873713,48656850.0,43.75254458514215,51.68398075268475,69822525.0,62.78485224813571,74.16645422389344,80183970.0,72.10192855556207,85.17252477613845,85883970.0,77.22740429300316,91.22714381313534,91389588.0,82.17809051732226,97.07528759440426,95653645.0,86.01235730619345,101.60462806581477,98986585.0,89.00935785081572,105.14492314882679,101884585.0,91.61525762048313,108.22321893289994,103678345.0,93.22821785886777,110.12857567742687,-0.012951429672224431,0.27149278151672157,0.3858322715543337,0.08132992550223733,0.45573055239749855,0.48743488984801747,0.42476198462309817,1.1074654961253778,0.9035137375903082,0.3115357589333939,1.0296062340915197,0.7994580348206747,0.11677670721666258,0.7436474001387614,0.5935553440012435,0.03998059686700407,0.6687098268294231,0.5300864712954686,-0.01843717105707308,0.6256100783556806,0.4916625710467381,-0.06740292146038496,0.5942307796527515,0.4662144179972842,-0.0887474705022183,0.6229708676258082,0.4708217698103655,-0.1420770883252558,0.5413729044483626,0.4328123474708853
15,23180275.0,24.144296394282733,24.622409525933953,43252308.0,45.05108520450278,45.94320130014978,58982646.0,61.435616581039454,62.652184442815724,67382646.0,70.18495582364874,71.57478091839012,72220146.0,75.22363779818711,76.71324049584143,76220146.0,79.38998981847725,80.96209596040067,80070146.0,83.4001036380065,85.05161934503894,82778728.0,86.22133015996187,87.92871270301563,85278728.0,88.82530017264321,90.58424736836514,87597008.0,91.23999281304278,93.04675652995974,-0.5079414967599952,0.33813321937803587,-0.2132737264582639,-0.35286360221235846,0.6400177102940255,-0.035451961190066675,-0.2707590376910112,0.9411602386247114,0.07978705412266347,-0.4341536622813023,0.7929406260150836,-0.08628244165414277,-0.6337961654162972,0.48783041981814124,-0.3020100626322304,-0.7768849362166604,0.2824473076878331,-0.4482410429197086,-0.8613283679422007,0.2182617288030896,-0.522213900905374,-0.9567182859612033,0.09470527978973504,-0.6123528327413978,-1.0140286025734628,0.05397326556488417,-0.6619386757529696,-1.0501161807969157,0.06889248400897682,-0.6898303786779239
